Graph,Component,Freq,Freq_Host,Layer,Metric,Time,Power
InceptionV4,B,max,max,14,task,45.9509,7489.632592200511
InceptionV4,B,max,max,15,task,46.3171,7441.5914969152755
InceptionV4,B,max,max,16,task,46.051,7389.741920530765
InceptionV4,B,max,max,17,task,45.9475,7380.570893748842
InceptionV4,B,max,max,18,task,26.0628,7324.22293769859
InceptionV4,B,max,max,19,task,19.0992,6706.633064466398
InceptionV4,B,max,max,20,task,18.7104,6693.017223517221
InceptionV4,B,max,max,21,task,19.3995,6512.813882976926
InceptionV4,B,max,max,22,task,1.6254,2835.2525252525256
InceptionV4,B,max,max,22,out,1.76982,
InceptionV4,G,max,max,0,in,20.9713,3126.907678180406
InceptionV4,G,max,max,0,task,5.2786,3611.7323232323233
InceptionV4,G,max,max,1,task,14.3326,3507.149064301238
InceptionV4,G,max,max,2,task,22.4744,3621.609669484282
InceptionV4,G,max,max,3,task,24.4511,3603.2251777408974
InceptionV4,G,max,max,4,task,56.6742,3669.8966134256234
InceptionV4,G,max,max,5,task,31.7941,3564.2278429829234
InceptionV4,G,max,max,6,task,24.4902,3630.69882971554
InceptionV4,G,max,max,7,task,24.7063,3602.3917165097155
InceptionV4,G,max,max,8,task,24.8364,3595.3557654466745
InceptionV4,G,max,max,9,task,25.1229,3577.7985270155614
InceptionV4,G,max,max,10,task,75.7076,3428.653662594659
InceptionV4,G,max,max,11,task,62.7614,3517.419282055678
InceptionV4,G,max,max,12,task,60.4632,3542.828261348004
InceptionV4,G,max,max,13,task,60.8556,3555.1792465541685
InceptionV4,G,max,max,14,task,61.9761,3575.7983877136803
InceptionV4,G,max,max,15,task,61.3133,3582.811868774306
InceptionV4,G,max,max,16,task,61.0882,3558.828909409047
InceptionV4,G,max,max,17,task,61.8191,3531.199506221238
InceptionV4,G,max,max,18,task,41.1236,3539.2776878930345
InceptionV4,G,max,max,19,task,26.7474,3485.6983468197577
InceptionV4,G,max,max,20,task,27.1571,3479.8434979781864
InceptionV4,G,max,max,21,task,27.3578,3455.4641491748143
InceptionV4,G,max,max,22,task,1.8377,2433.465909090909
InceptionV4,G,max,max,22,out,2.29891,
InceptionV4,L,max,max,0,in,54.9837,2633.388014033058
InceptionV4,L,max,max,0,task,12.8362,3304.3265993266
InceptionV4,L,max,max,1,task,45.049,3184.188172043011
InceptionV4,L,max,max,2,task,96.0342,3214.891281434258
InceptionV4,L,max,max,3,task,45.2512,3646.88009123493
InceptionV4,L,max,max,4,task,154.1413,3423.212745988374
InceptionV4,L,max,max,5,task,80.4035,3686.635786169234
InceptionV4,L,max,max,6,task,76.4819,3330.016171801896
InceptionV4,L,max,max,7,task,75.9145,3310.603794674674
InceptionV4,L,max,max,8,task,76.4373,3312.763143788202
InceptionV4,L,max,max,9,task,76.6066,3315.357547437702
InceptionV4,L,max,max,10,task,132.4456,3818.806600302336
InceptionV4,L,max,max,11,task,132.3929,3676.005236145196
InceptionV4,L,max,max,12,task,135.0346,3648.9958432589824
InceptionV4,L,max,max,13,task,132.0613,3672.476887546399
InceptionV4,L,max,max,14,task,134.6457,3665.466645614143
InceptionV4,L,max,max,15,task,132.4034,3679.334206546814
InceptionV4,L,max,max,16,task,131.7043,3689.181983565567
InceptionV4,L,max,max,17,task,134.0232,3666.166871218421
InceptionV4,L,max,max,18,task,79.1694,3672.838277018448
InceptionV4,L,max,max,19,task,53.8701,3571.495323825983
InceptionV4,L,max,max,20,task,53.9286,3601.2837624079234
InceptionV4,L,max,max,21,task,55.431,3539.405692633248
InceptionV4,L,max,max,22,task,2.4901,2538.939393939394
InceptionV4,L,max,max,22,out,2.40447,
InceptionResnetV2,B,max,max,0,in,20.9443,3431.797969816744
InceptionResnetV2,B,max,max,0,task,5.2685,5739.368686868687
InceptionResnetV2,B,max,max,1,task,15.451,5430.875114784206
InceptionResnetV2,B,max,max,2,task,26.5877,6374.675670297117
InceptionResnetV2,B,max,max,3,task,3.1134,4037.272727272728
InceptionResnetV2,B,max,max,4,task,22.9179,6890.369675990267
InceptionResnetV2,B,max,max,5,task,20.0925,6831.603493728494
InceptionResnetV2,B,max,max,6,task,12.1433,5949.467707376796
InceptionResnetV2,B,max,max,7,task,12.4652,5922.835988085988
InceptionResnetV2,B,max,max,8,task,12.3165,6039.893633302724
InceptionResnetV2,B,max,max,9,task,12.3088,6073.22027972028
InceptionResnetV2,B,max,max,10,task,12.1154,6045.18265993266
InceptionResnetV2,B,max,max,11,task,12.2174,6121.784511784511
InceptionResnetV2,B,max,max,12,task,12.1783,6023.922558922558
InceptionResnetV2,B,max,max,13,task,12.2848,6016.0839808339815
InceptionResnetV2,B,max,max,14,task,12.2149,6058.919191919192
InceptionResnetV2,B,max,max,15,task,12.0928,6022.632543382544
InceptionResnetV2,B,max,max,16,task,54.3498,7871.838391213972
InceptionResnetV2,B,max,max,17,task,19.3607,6999.856199356197
InceptionResnetV2,B,max,max,18,task,19.5958,6989.993423243423
InceptionResnetV2,B,max,max,19,task,19.0634,7208.217479279978
InceptionResnetV2,B,max,max,20,task,19.496,7089.325438002857
InceptionResnetV2,B,max,max,21,task,18.9048,7178.819715637899
InceptionResnetV2,B,max,max,22,task,19.0371,7209.604673104674
InceptionResnetV2,B,max,max,23,task,18.8299,7160.416106769048
InceptionResnetV2,B,max,max,24,task,18.7948,7163.322895742251
InceptionResnetV2,B,max,max,25,task,18.8636,7259.819423631923
InceptionResnetV2,B,max,max,26,task,18.9913,7135.076680264181
InceptionResnetV2,B,max,max,27,task,18.7535,7241.532043225591
InceptionResnetV2,B,max,max,28,task,19.1388,7178.341074695913
InceptionResnetV2,B,max,max,29,task,19.0418,7183.923791486291
InceptionResnetV2,B,max,max,30,task,18.7,7250.757818570317
InceptionResnetV2,B,max,max,31,task,18.9534,7186.339597902098
InceptionResnetV2,B,max,max,32,task,18.776,7199.27594806627
InceptionResnetV2,B,max,max,33,task,18.8235,7053.806004031811
InceptionResnetV2,B,max,max,34,task,19.3377,7104.276889776889
InceptionResnetV2,B,max,max,35,task,18.8619,7172.0384546009545
InceptionResnetV2,B,max,max,36,task,18.9302,7185.844988344989
InceptionResnetV2,B,max,max,37,task,30.9755,7358.76991718889
InceptionResnetV2,B,max,max,38,task,9.0367,6186.979196729196
InceptionResnetV2,B,max,max,39,task,8.9335,6516.187229437229
InceptionResnetV2,B,max,max,40,task,8.6101,6175.1111111111095
InceptionResnetV2,B,max,max,41,task,8.4737,6383.394716394717
InceptionResnetV2,B,max,max,42,task,8.6505,6266.054552493577
InceptionResnetV2,B,max,max,43,task,8.7485,6447.615079365079
InceptionResnetV2,B,max,max,44,task,8.5909,6098.587833219412
InceptionResnetV2,B,max,max,45,task,8.5992,6309.5882265882265
InceptionResnetV2,B,max,max,46,task,8.6671,6227.122012811036
InceptionResnetV2,B,max,max,47,task,8.4048,5921.790764790765
InceptionResnetV2,B,max,max,48,task,11.2558,7648.175250675252
InceptionResnetV2,B,max,max,49,task,1.6737,2751.1784511784517
InceptionResnetV2,B,max,max,49,out,2.1833,
InceptionResnetV2,G,max,max,0,in,20.8176,3158.999997148219
InceptionResnetV2,G,max,max,0,task,6.3284,3560.088383838384
InceptionResnetV2,G,max,max,1,task,18.2354,3366.0112726535654
InceptionResnetV2,G,max,max,2,task,28.592,3442.767642936542
InceptionResnetV2,G,max,max,3,task,4.8688,2917.555555555556
InceptionResnetV2,G,max,max,4,task,28.3976,3404.4416654584115
InceptionResnetV2,G,max,max,5,task,28.6974,3388.1336046490314
InceptionResnetV2,G,max,max,6,task,15.9717,3408.000906401976
InceptionResnetV2,G,max,max,7,task,16.0513,3406.016991846538
InceptionResnetV2,G,max,max,8,task,16.1108,3387.5503402321583
InceptionResnetV2,G,max,max,9,task,16.0737,3407.2976089567005
InceptionResnetV2,G,max,max,10,task,16.1635,3397.87773278415
InceptionResnetV2,G,max,max,11,task,16.1362,3387.362072271163
InceptionResnetV2,G,max,max,12,task,16.2041,3423.856459642556
InceptionResnetV2,G,max,max,13,task,16.1254,3414.804467962221
InceptionResnetV2,G,max,max,14,task,16.1191,3437.153030382696
InceptionResnetV2,G,max,max,15,task,16.1177,3413.7612880286683
InceptionResnetV2,G,max,max,16,task,113.4091,3363.9489626793616
InceptionResnetV2,G,max,max,17,task,37.2862,3619.141741899529
InceptionResnetV2,G,max,max,18,task,35.0767,3675.105879298421
InceptionResnetV2,G,max,max,19,task,35.0108,3663.5408504669736
InceptionResnetV2,G,max,max,20,task,34.8594,3668.5758055656256
InceptionResnetV2,G,max,max,21,task,35.0043,3661.790822479546
InceptionResnetV2,G,max,max,22,task,35.1053,3651.871301069198
InceptionResnetV2,G,max,max,23,task,35.4482,3659.538004100679
InceptionResnetV2,G,max,max,24,task,35.0241,3654.130196198888
InceptionResnetV2,G,max,max,25,task,35.3119,3646.952875883661
InceptionResnetV2,G,max,max,26,task,34.9312,3670.3061524334257
InceptionResnetV2,G,max,max,27,task,35.2671,3646.522599770496
InceptionResnetV2,G,max,max,28,task,34.931,3663.7742086812273
InceptionResnetV2,G,max,max,29,task,34.8718,3674.571310934088
InceptionResnetV2,G,max,max,30,task,33.9075,3716.597650653225
InceptionResnetV2,G,max,max,31,task,36.0074,3639.942041959755
InceptionResnetV2,G,max,max,32,task,37.3484,3602.8864260755295
InceptionResnetV2,G,max,max,33,task,37.7012,3589.8546881433963
InceptionResnetV2,G,max,max,34,task,37.6089,3622.916057940105
InceptionResnetV2,G,max,max,35,task,37.482,3581.860851037828
InceptionResnetV2,G,max,max,36,task,37.338,3593.8096257838683
InceptionResnetV2,G,max,max,37,task,48.2042,3447.502855923154
InceptionResnetV2,G,max,max,38,task,15.9695,3538.2478985660805
InceptionResnetV2,G,max,max,39,task,15.9399,3532.4368203162667
InceptionResnetV2,G,max,max,40,task,16.0158,3540.82457497609
InceptionResnetV2,G,max,max,41,task,16.0481,3526.1829668647847
InceptionResnetV2,G,max,max,42,task,16.031,3553.4115749570296
InceptionResnetV2,G,max,max,43,task,16.062,3554.657796748706
InceptionResnetV2,G,max,max,44,task,16.1311,3568.525484055787
InceptionResnetV2,G,max,max,45,task,15.9897,3570.11938734666
InceptionResnetV2,G,max,max,46,task,16.1741,3545.6092846547385
InceptionResnetV2,G,max,max,47,task,15.9161,3486.9857736259246
InceptionResnetV2,G,max,max,48,task,30.7114,3811.0555285446153
InceptionResnetV2,G,max,max,49,task,1.8584,2472.5108225108224
InceptionResnetV2,G,max,max,49,out,2.41438,
InceptionResnetV2,L,max,max,0,in,53.5513,2644.368551360859
InceptionResnetV2,L,max,max,0,task,12.611,3354.950096200096
InceptionResnetV2,L,max,max,1,task,43.4058,3241.354362792071
InceptionResnetV2,L,max,max,2,task,92.3315,3282.1156947060917
InceptionResnetV2,L,max,max,3,task,7.1255,3258.0858585858587
InceptionResnetV2,L,max,max,4,task,79.0986,3432.9134922721696
InceptionResnetV2,L,max,max,5,task,58.0062,3476.476999638945
InceptionResnetV2,L,max,max,6,task,30.1695,3393.954438437692
InceptionResnetV2,L,max,max,7,task,30.2782,3387.8373654521984
InceptionResnetV2,L,max,max,8,task,30.4141,3387.921159648433
InceptionResnetV2,L,max,max,9,task,30.2591,3389.470784399014
InceptionResnetV2,L,max,max,10,task,30.2599,3397.919651056014
InceptionResnetV2,L,max,max,11,task,30.2669,3384.9187120694305
InceptionResnetV2,L,max,max,12,task,30.2752,3406.8821986094704
InceptionResnetV2,L,max,max,13,task,30.365,3411.74408419863
InceptionResnetV2,L,max,max,14,task,30.4314,3414.187918142464
InceptionResnetV2,L,max,max,15,task,30.3139,3409.960383051291
InceptionResnetV2,L,max,max,16,task,151.0374,3910.978909434048
InceptionResnetV2,L,max,max,17,task,49.4302,3828.077815923568
InceptionResnetV2,L,max,max,18,task,49.4724,3818.7685005439375
InceptionResnetV2,L,max,max,19,task,49.5734,3820.4779671888314
InceptionResnetV2,L,max,max,20,task,49.6531,3821.14570167936
InceptionResnetV2,L,max,max,21,task,49.4007,3818.36592770717
InceptionResnetV2,L,max,max,22,task,49.506,3822.75374391456
InceptionResnetV2,L,max,max,23,task,49.4669,3809.108801415303
InceptionResnetV2,L,max,max,24,task,49.516,3830.314404754926
InceptionResnetV2,L,max,max,25,task,49.6257,3847.393625433838
InceptionResnetV2,L,max,max,26,task,49.4768,3838.069839693687
InceptionResnetV2,L,max,max,27,task,49.5519,3839.083245844496
InceptionResnetV2,L,max,max,28,task,49.491,3841.108940557028
InceptionResnetV2,L,max,max,29,task,49.5264,3821.709719455744
InceptionResnetV2,L,max,max,30,task,49.4493,3806.4749215391566
InceptionResnetV2,L,max,max,31,task,49.494,3822.010711762594
InceptionResnetV2,L,max,max,32,task,49.3901,3793.381124003144
InceptionResnetV2,L,max,max,33,task,49.4585,3809.9984538895055
InceptionResnetV2,L,max,max,34,task,49.4422,3814.039402255029
InceptionResnetV2,L,max,max,35,task,49.3417,3799.528916892004
InceptionResnetV2,L,max,max,36,task,49.4972,3836.840973235024
InceptionResnetV2,L,max,max,37,task,83.3772,3807.3866098929393
InceptionResnetV2,L,max,max,38,task,22.1731,3709.167825798974
InceptionResnetV2,L,max,max,39,task,22.234,3705.874516594517
InceptionResnetV2,L,max,max,40,task,22.2348,3733.772056277056
InceptionResnetV2,L,max,max,41,task,22.2267,3733.110850897737
InceptionResnetV2,L,max,max,42,task,22.2393,3679.8775853775846
InceptionResnetV2,L,max,max,43,task,22.2409,3714.348612430929
InceptionResnetV2,L,max,max,44,task,22.1533,3658.4285488816745
