1,35591,2180.00
1,35592,3190.00
1,35593,3190.00
1,35595,2970.00
1,35596,3480.00
1,35598,3480.00
1,35599,3350.00
1,35600,3320.00
1,35602,3320.00
0,35603,3260.00
0,35605,3260.00
0,35606,3550.00
0,35607,3750.00
0,35609,3750.00
0,35610,3990.00
0,35612,4160.00
0,35613,4160.00
0,35615,4120.00
1,35616,3850.00
1,35617,3850.00
1,35619,2240.00
1,35620,2140.00
1,35622,2140.00
1,35623,2190.00
0,35624,2440.00
0,35627,2440.00
0,35628,2850.00
0,35630,3290.00
0,35631,3290.00
0,35632,4490.00
0,35634,3660.00
0,35635,3660.00
0,35637,4100.00
0,35638,4060.00
0,35640,4060.00
0,35641,3880.00
1,35642,3520.00
1,35644,3520.00
1,35645,2150.00
1,35647,2150.00
1,35648,2150.00
1,35649,2190.00
0,35651,2190.00
0,35652,2680.00
0,35654,4240.00
0,35655,4240.00
0,35656,4060.00
0,35658,3790.00
0,35659,3790.00
0,35661,4060.00
1,35662,3490.00
1,35663,3490.00
1,35665,2230.00
1,35666,2200.00
1,35668,2200.00
0,35670,2200.00
0,35672,2700.00
0,35673,2700.00
0,35674,3900.00
0,35676,4470.00
0,35677,4470.00
0,35679,3610.00
0,35680,4100.00
0,35681,4100.00
0,35683,4310.00
0,35684,4250.00
0,35686,4250.00
0,35687,3840.00
0,35688,3840.00
0,35690,3920.00
0,35691,3690.00
0,35693,3690.00
0,35694,4070.00
0,35696,3960.00
0,35697,3960.00
0,35698,3620.00
1,35700,4020.00
1,35701,4020.00
1,35703,2250.00
1,35704,2230.00
1,35705,2230.00
1,35707,2190.00
0,35708,2180.00
0,35710,2180.00
0,35712,3160.00
0,35713,3400.00
0,35715,3400.00
0,35716,4390.00
0,35718,3610.00
0,35719,3610.00
0,35721,3580.00
0,35722,3580.00
0,35723,3580.00
1,35725,3510.00
1,35726,2230.00
1,35728,2230.00
1,35729,2850.00
1,35730,2850.00
1,35732,2230.00
0,35733,2250.00
0,35735,2250.00
0,35736,3290.00
0,35737,3240.00
0,35739,3240.00
0,35740,3210.00
0,35742,2930.00
0,35743,2930.00
0,35745,4420.00
0,35746,4400.00
0,35747,4400.00
0,35749,4310.00
0,35750,3810.00
0,35752,3810.00
0,35753,3750.00
1,35755,3460.00
1,35757,3460.00
1,35758,2340.00
1,35760,2240.00
1,35761,2240.00
1,35762,2210.00
0,35764,2330.00
0,35765,2330.00
0,35767,3600.00
0,35768,3980.00
0,35770,3980.00
0,35771,3070.00
0,35772,3070.00
0,35774,3080.00
0,35775,4070.00
0,35777,4070.00
0,35778,4530.00
0,35779,4560.00
0,35781,4560.00
0,35782,4390.00
0,35784,3980.00
0,35785,3980.00
0,35786,3790.00
0,35788,3660.00
1,35789,3660.00
1,35791,3620.00
1,35792,2290.00
1,35793,2290.00
1,35795,2210.00
1,35796,2520.00
0,35799,2520.00
0,35800,2870.00
0,35802,4290.00
0,35803,4290.00
0,35804,3830.00
0,35806,3140.00
0,35807,3140.00
0,35809,3120.00
0,35810,3580.00
0,35811,3580.00
0,35813,4400.00
0,35814,4400.00
0,35816,4340.00
0,35817,4390.00
0,35818,4390.00
0,35820,4520.00
0,35821,3800.00
0,35823,3800.00
0,35824,3740.00
0,35826,3880.00
0,35827,3880.00
0,35828,3790.00
0,35830,3570.00
0,35831,3570.00
1,35833,4350.00
1,35834,2360.00
1,35835,2360.00
1,35837,2240.00
1,35838,2230.00
1,35841,2230.00
0,35842,2230.00
0,35843,3670.00
0,35845,3670.00
0,35846,3980.00
0,35848,3740.00
0,35849,3740.00
0,35851,3140.00
0,35852,3160.00
0,35853,3160.00
0,35855,3110.00
0,35856,3110.00
0,35858,3000.00
0,35859,4390.00
0,35860,4390.00
0,35862,4380.00
0,35863,4350.00
0,35865,4350.00
0,35866,4430.00
0,35867,4510.00
0,35869,4510.00
0,35870,3760.00
0,35872,3780.00
0,35873,3780.00
0,35875,3780.00
0,35876,3960.00
0,35877,3960.00
0,35879,3980.00
0,35880,3690.00
0,35883,3690.00
0,35884,3850.00
0,35885,3920.00
1,35887,3920.00
1,35888,3510.00
1,35890,2250.00
1,35891,2250.00
1,35892,2360.00
1,35894,2240.00
0,35895,2240.00
0,35897,2910.00
0,35898,2910.00
0,35900,3640.00
0,35901,3430.00
0,35902,3430.00
0,35904,4380.00
0,35905,4360.00
0,35907,4360.00
0,35908,4400.00
0,35909,4330.00
0,35911,4330.00
0,35912,4350.00
0,35914,3760.00
0,35915,3760.00
0,35916,3740.00
0,35918,3750.00
0,35919,3750.00
0,35921,3960.00
0,35922,4040.00
0,35923,4040.00
0,35926,3790.00
1,35927,3710.00
1,35929,3710.00
1,35930,2270.00
1,35932,2180.00
1,35933,2180.00
1,35934,2320.00
0,35936,2940.00
0,35937,2940.00
0,35939,3470.00
0,35940,4110.00
0,35941,4110.00
0,35943,3640.00
0,35944,3640.00
0,35946,3070.00
0,35947,3050.00
0,35948,3050.00
0,35950,3060.00
0,35951,3010.00
0,35953,3010.00
0,35954,3010.00
0,35956,3520.00
0,35957,3520.00
0,35958,4300.00
0,35960,4310.00
0,35961,4310.00
0,35963,4310.00
0,35964,4310.00
