Graph,Component,Freq,Freq_Host,Layer,Metric,Time,Power
InceptionV4,L,max,max,20,task,54.2388,3500.7404905622216
InceptionV4,L,max,max,21,task,55.4132,3490.377848771355
InceptionV4,L,max,max,22,task,2.4535,2493.223905723906
InceptionV4,L,max,max,22,out,2.90363,
InceptionResnetV2,B,max,max,0,in,20.776,3389.5859270286155
InceptionResnetV2,B,max,max,0,task,5.4791,5395.20707070707
InceptionResnetV2,B,max,max,1,task,15.1052,5365.934802571166
InceptionResnetV2,B,max,max,2,task,26.5698,6256.375287188966
InceptionResnetV2,B,max,max,3,task,3.2864,4073.787878787879
InceptionResnetV2,B,max,max,4,task,23.5962,6750.698481038163
InceptionResnetV2,B,max,max,5,task,20.3037,6704.2579226329235
InceptionResnetV2,B,max,max,6,task,12.4375,5842.671652421653
InceptionResnetV2,B,max,max,7,task,12.5435,5947.544612794613
InceptionResnetV2,B,max,max,8,task,12.5139,5846.018648018649
InceptionResnetV2,B,max,max,9,task,12.4053,5928.156565656565
InceptionResnetV2,B,max,max,10,task,12.2658,5935.367845117845
InceptionResnetV2,B,max,max,11,task,12.3551,5998.850168350168
InceptionResnetV2,B,max,max,12,task,12.4879,5862.105154105153
InceptionResnetV2,B,max,max,13,task,12.3345,5924.998316498316
InceptionResnetV2,B,max,max,14,task,12.4441,5835.118622118621
InceptionResnetV2,B,max,max,15,task,12.3968,5908.207912457912
InceptionResnetV2,B,max,max,16,task,57.4777,7594.347143607844
InceptionResnetV2,B,max,max,17,task,19.8282,6829.849157786656
InceptionResnetV2,B,max,max,18,task,19.296,7052.036775724276
InceptionResnetV2,B,max,max,19,task,19.4071,6955.588462043008
InceptionResnetV2,B,max,max,20,task,19.3824,6958.17526412981
InceptionResnetV2,B,max,max,21,task,19.2898,7004.677114552115
InceptionResnetV2,B,max,max,22,task,19.6785,6936.662372349873
InceptionResnetV2,B,max,max,23,task,19.3915,7120.8091904011
InceptionResnetV2,B,max,max,24,task,19.4262,7039.209865891681
InceptionResnetV2,B,max,max,25,task,18.7992,7085.330051892552
InceptionResnetV2,B,max,max,26,task,19.2285,7070.262606080788
InceptionResnetV2,B,max,max,27,task,19.1648,6998.652292152293
InceptionResnetV2,B,max,max,28,task,19.4863,7083.34172771673
InceptionResnetV2,B,max,max,29,task,19.0166,7058.04594017094
InceptionResnetV2,B,max,max,30,task,19.311,7046.9649643286
InceptionResnetV2,B,max,max,31,task,19.3059,7119.763180001816
InceptionResnetV2,B,max,max,32,task,19.7431,6880.597603154421
InceptionResnetV2,B,max,max,33,task,19.1477,6991.492004727301
InceptionResnetV2,B,max,max,34,task,18.9085,7146.286970605152
InceptionResnetV2,B,max,max,35,task,19.3403,6875.617264679764
InceptionResnetV2,B,max,max,36,task,19.2238,6979.27219245401
InceptionResnetV2,B,max,max,37,task,31.2886,7192.9966434279295
InceptionResnetV2,B,max,max,38,task,8.9162,6082.617604617606
InceptionResnetV2,B,max,max,39,task,8.6965,6211.04107004107
InceptionResnetV2,B,max,max,40,task,8.6073,6330.614413364414
InceptionResnetV2,B,max,max,41,task,8.9249,6175.362769444166
InceptionResnetV2,B,max,max,42,task,8.8793,6269.756493506493
InceptionResnetV2,B,max,max,43,task,8.4772,6295.06379585327
InceptionResnetV2,B,max,max,44,task,8.684,6064.93462093462
InceptionResnetV2,B,max,max,45,task,8.8425,6025.131028328397
InceptionResnetV2,B,max,max,46,task,8.8183,6294.281024531024
InceptionResnetV2,B,max,max,47,task,8.5088,5719.734620642515
InceptionResnetV2,B,max,max,48,task,11.8033,7584.780098689189
InceptionResnetV2,B,max,max,49,task,1.6376,2696.8686868686864
InceptionResnetV2,B,max,max,49,out,2.17127,
InceptionResnetV2,G,max,max,0,in,20.8625,3085.784833085227
InceptionResnetV2,G,max,max,0,task,4.4022,3649.621212121212
InceptionResnetV2,G,max,max,1,task,11.8886,3622.887205387205
InceptionResnetV2,G,max,max,2,task,18.6283,3802.3665223665225
InceptionResnetV2,G,max,max,3,task,3.2162,2685.505050505051
InceptionResnetV2,G,max,max,4,task,18.1915,3773.7062937062938
InceptionResnetV2,G,max,max,5,task,18.9138,3767.7262211472735
InceptionResnetV2,G,max,max,6,task,10.7646,3733.189033189033
InceptionResnetV2,G,max,max,7,task,10.8394,3724.488882329791
InceptionResnetV2,G,max,max,8,task,10.8255,3750.0502738002733
InceptionResnetV2,G,max,max,9,task,10.7892,3696.11767020858
InceptionResnetV2,G,max,max,10,task,10.6761,3749.2676767676767
InceptionResnetV2,G,max,max,11,task,10.7321,3715.48914469369
InceptionResnetV2,G,max,max,12,task,10.7447,3736.489571035026
InceptionResnetV2,G,max,max,13,task,10.712,3713.780991735537
InceptionResnetV2,G,max,max,14,task,10.7172,3701.862554112555
InceptionResnetV2,G,max,max,15,task,10.7315,3725.8506493506493
InceptionResnetV2,G,max,max,16,task,78.1205,3666.219683661617
InceptionResnetV2,G,max,max,17,task,33.5899,3660.9729203580027
InceptionResnetV2,G,max,max,18,task,32.4747,3685.306687712814
InceptionResnetV2,G,max,max,19,task,33.5863,3646.0169820933693
InceptionResnetV2,G,max,max,20,task,33.9794,3613.466253636711
InceptionResnetV2,G,max,max,21,task,33.6847,3626.729189124446
InceptionResnetV2,G,max,max,22,task,34.0084,3626.7405178264867
InceptionResnetV2,G,max,max,23,task,33.6589,3633.2457258678814
InceptionResnetV2,G,max,max,24,task,33.3042,3626.3034840706364
InceptionResnetV2,G,max,max,25,task,33.874,3618.8045175070865
InceptionResnetV2,G,max,max,26,task,33.374,3619.6875317260697
InceptionResnetV2,G,max,max,27,task,33.7709,3659.7663233121734
InceptionResnetV2,G,max,max,28,task,33.7834,3641.698780679419
InceptionResnetV2,G,max,max,29,task,33.8577,3637.3299057771396
InceptionResnetV2,G,max,max,30,task,33.8161,3663.1913803983994
InceptionResnetV2,G,max,max,31,task,33.8445,3636.54360068509
InceptionResnetV2,G,max,max,32,task,33.4539,3624.093747970565
InceptionResnetV2,G,max,max,33,task,33.613,3624.5207787979293
InceptionResnetV2,G,max,max,34,task,33.8009,3623.469145941114
InceptionResnetV2,G,max,max,35,task,33.648,3623.502321920503
InceptionResnetV2,G,max,max,36,task,33.4717,3638.217418994226
InceptionResnetV2,G,max,max,37,task,40.7894,3568.0300058604653
InceptionResnetV2,G,max,max,38,task,14.4205,3585.834251606979
InceptionResnetV2,G,max,max,39,task,14.3227,3584.019130700949
InceptionResnetV2,G,max,max,40,task,14.3326,3577.633914906642
InceptionResnetV2,G,max,max,41,task,14.2782,3586.813852813853
InceptionResnetV2,G,max,max,42,task,14.3581,3600.025252525252
InceptionResnetV2,G,max,max,43,task,14.3444,3595.9996501814676
InceptionResnetV2,G,max,max,44,task,14.2729,3602.997988543443
InceptionResnetV2,G,max,max,45,task,14.3159,3586.838821111548
